[episode 5384] episode length : 399, slowdown : 5.40, rew_sum : -259.88, mean entropy : 1.72
[episode 5385] episode length : 399, slowdown : 5.03, rew_sum : -306.98, mean entropy : 1.72
[episode 5386] episode length : 140, slowdown : 7.18, rew_sum : -209.10, mean entropy : 1.70
[episode 5387] episode length : 125, slowdown : 5.76, rew_sum : -144.60, mean entropy : 1.73
[episode 5388] episode length : 141, slowdown : 4.42, rew_sum : -145.85, mean entropy : 1.73
[episode 5389] episode length : 140, slowdown : 5.45, rew_sum : -165.43, mean entropy : 1.72
[episode 5390] episode length : 399, slowdown : 5.18, rew_sum : -914.58, mean entropy : 1.76
[episode 5391] episode length : 171, slowdown : 6.86, rew_sum : -274.43, mean entropy : 1.71
[episode 5392] episode length : 137, slowdown : 3.04, rew_sum : -76.02, mean entropy : 1.73
[episode 5393] episode length : 157, slowdown : 6.27, rew_sum : -182.20, mean entropy : 1.72
[episode 5394] episode length : 399, slowdown : 7.12, rew_sum : -416.34, mean entropy : 1.76
[episode 5395] episode length : 399, slowdown : 6.70, rew_sum : -384.29, mean entropy : 1.73
[episode 5396] episode length : 399, slowdown : 7.53, rew_sum : -602.09, mean entropy : 1.76
[episode 5397] episode length : 399, slowdown : 6.20, rew_sum : -364.83, mean entropy : 1.73
[episode 5398] episode length : 399, slowdown : 7.32, rew_sum : -551.62, mean entropy : 1.73
[episode 5399] episode length : 399, slowdown : 7.84, rew_sum : -748.84, mean entropy : 1.75
[test res at 5399 ]	Avg slowdown of test dataset: 5.03, Avg entropy 1.73
[episode 5400] episode length : 176, slowdown : 6.42, rew_sum : -237.59, mean entropy : 1.71
[episode 5401] episode length : 167, slowdown : 5.66, rew_sum : -192.33, mean entropy : 1.73
[episode 5402] episode length : 133, slowdown : 3.65, rew_sum : -118.78, mean entropy : 1.73
[episode 5403] episode length : 142, slowdown : 5.03, rew_sum : -151.30, mean entropy : 1.73
[episode 5404] episode length : 132, slowdown : 2.73, rew_sum : -73.67, mean entropy : 1.73
[episode 5405] episode length : 144, slowdown : 5.14, rew_sum : -164.44, mean entropy : 1.73
[episode 5406] episode length : 137, slowdown : 5.84, rew_sum : -201.53, mean entropy : 1.73
[episode 5407] episode length : 136, slowdown : 5.65, rew_sum : -146.83, mean entropy : 1.73
[episode 5408] episode length : 129, slowdown : 3.26, rew_sum : -91.15, mean entropy : 1.73
[episode 5409] episode length : 159, slowdown : 5.02, rew_sum : -130.53, mean entropy : 1.72
[episode 5410] episode length : 144, slowdown : 5.65, rew_sum : -186.59, mean entropy : 1.72
[episode 5411] episode length : 141, slowdown : 4.40, rew_sum : -123.08, mean entropy : 1.73
[episode 5412] episode length : 154, slowdown : 4.71, rew_sum : -132.00, mean entropy : 1.73
[episode 5413] episode length : 136, slowdown : 4.44, rew_sum : -124.34, mean entropy : 1.73
[episode 5414] episode length : 138, slowdown : 5.45, rew_sum : -175.77, mean entropy : 1.73
[episode 5415] episode length : 145, slowdown : 5.29, rew_sum : -174.51, mean entropy : 1.73
[episode 5416] episode length : 136, slowdown : 4.52, rew_sum : -154.22, mean entropy : 1.72
[episode 5417] episode length : 139, slowdown : 5.52, rew_sum : -154.70, mean entropy : 1.73
[episode 5418] episode length : 174, slowdown : 5.67, rew_sum : -175.72, mean entropy : 1.72
[episode 5419] episode length : 136, slowdown : 6.20, rew_sum : -173.46, mean entropy : 1.73
[episode 5420] episode length : 399, slowdown : 6.15, rew_sum : -626.94, mean entropy : 1.76
[episode 5421] episode length : 176, slowdown : 6.47, rew_sum : -220.33, mean entropy : 1.73
[episode 5422] episode length : 140, slowdown : 5.01, rew_sum : -140.77, mean entropy : 1.74
[episode 5423] episode length : 129, slowdown : 4.92, rew_sum : -119.14, mean entropy : 1.74
[episode 5424] episode length : 140, slowdown : 5.79, rew_sum : -167.83, mean entropy : 1.74
[episode 5425] episode length : 162, slowdown : 4.27, rew_sum : -141.04, mean entropy : 1.73
[episode 5426] episode length : 399, slowdown : 6.00, rew_sum : -477.39, mean entropy : 1.74
[episode 5427] episode length : 178, slowdown : 7.00, rew_sum : -225.61, mean entropy : 1.72
[episode 5428] episode length : 146, slowdown : 7.63, rew_sum : -244.15, mean entropy : 1.72
[episode 5429] episode length : 149, slowdown : 3.27, rew_sum : -91.45, mean entropy : 1.74
[episode 5430] episode length : 129, slowdown : 5.59, rew_sum : -145.35, mean entropy : 1.74
[episode 5431] episode length : 399, slowdown : 5.26, rew_sum : -454.71, mean entropy : 1.76
[episode 5432] episode length : 150, slowdown : 4.31, rew_sum : -121.25, mean entropy : 1.71
[episode 5433] episode length : 134, slowdown : 4.30, rew_sum : -121.76, mean entropy : 1.73
[episode 5434] episode length : 120, slowdown : 5.18, rew_sum : -109.79, mean entropy : 1.74
[episode 5435] episode length : 399, slowdown : 6.34, rew_sum : -750.51, mean entropy : 1.76
[episode 5436] episode length : 399, slowdown : 8.86, rew_sum : -699.46, mean entropy : 1.57
[episode 5437] episode length : 399, slowdown : 6.43, rew_sum : -333.03, mean entropy : 1.76
[episode 5438] episode length : 399, slowdown : 5.59, rew_sum : -499.70, mean entropy : 1.75
[episode 5439] episode length : 399, slowdown : 4.99, rew_sum : -475.55, mean entropy : 1.74
[episode 5440] episode length : 183, slowdown : 6.30, rew_sum : -220.56, mean entropy : 1.70
[episode 5441] episode length : 135, slowdown : 5.04, rew_sum : -157.31, mean entropy : 1.71
[episode 5442] episode length : 159, slowdown : 5.17, rew_sum : -150.15, mean entropy : 1.73
[episode 5443] episode length : 170, slowdown : 6.16, rew_sum : -215.95, mean entropy : 1.72
[episode 5444] episode length : 188, slowdown : 4.46, rew_sum : -142.62, mean entropy : 1.71
[episode 5445] episode length : 153, slowdown : 4.76, rew_sum : -177.52, mean entropy : 1.72
[episode 5446] episode length : 123, slowdown : 5.57, rew_sum : -129.50, mean entropy : 1.71
[episode 5447] episode length : 174, slowdown : 6.73, rew_sum : -242.39, mean entropy : 1.70
[episode 5448] episode length : 166, slowdown : 5.59, rew_sum : -207.00, mean entropy : 1.72
[episode 5449] episode length : 136, slowdown : 4.74, rew_sum : -134.85, mean entropy : 1.73
[test res at 5449 ]	Avg slowdown of test dataset: 5.06, Avg entropy 1.72
[episode 5450] episode length : 139, slowdown : 5.23, rew_sum : -152.65, mean entropy : 1.72
[episode 5451] episode length : 149, slowdown : 5.81, rew_sum : -186.37, mean entropy : 1.71
[episode 5452] episode length : 399, slowdown : 6.23, rew_sum : -361.77, mean entropy : 1.70
[episode 5453] episode length : 399, slowdown : 6.52, rew_sum : -373.87, mean entropy : 1.70
[episode 5454] episode length : 399, slowdown : 6.08, rew_sum : -356.45, mean entropy : 1.71
[episode 5455] episode length : 399, slowdown : 7.68, rew_sum : -416.37, mean entropy : 1.71
[episode 5456] episode length : 399, slowdown : 6.11, rew_sum : -1184.08, mean entropy : 1.75
[episode 5457] episode length : 399, slowdown : 7.08, rew_sum : -701.90, mean entropy : 1.74
[episode 5458] episode length : 399, slowdown : 6.51, rew_sum : -547.41, mean entropy : 1.72
[episode 5459] episode length : 399, slowdown : 7.08, rew_sum : -571.73, mean entropy : 1.72
[episode 5460] episode length : 399, slowdown : 6.39, rew_sum : -367.46, mean entropy : 1.70
[episode 5461] episode length : 186, slowdown : 6.38, rew_sum : -238.15, mean entropy : 1.69
[episode 5462] episode length : 145, slowdown : 3.59, rew_sum : -111.34, mean entropy : 1.72
[episode 5463] episode length : 163, slowdown : 5.00, rew_sum : -165.39, mean entropy : 1.72
[episode 5464] episode length : 140, slowdown : 4.17, rew_sum : -133.43, mean entropy : 1.72
[episode 5465] episode length : 169, slowdown : 4.09, rew_sum : -102.69, mean entropy : 1.71
[episode 5466] episode length : 147, slowdown : 4.40, rew_sum : -131.95, mean entropy : 1.72
[episode 5467] episode length : 146, slowdown : 3.64, rew_sum : -107.64, mean entropy : 1.72
[episode 5468] episode length : 144, slowdown : 4.99, rew_sum : -150.40, mean entropy : 1.72
[episode 5469] episode length : 169, slowdown : 5.02, rew_sum : -186.24, mean entropy : 1.72
[episode 5470] episode length : 153, slowdown : 3.81, rew_sum : -106.76, mean entropy : 1.72
[episode 5471] episode length : 143, slowdown : 4.03, rew_sum : -125.07, mean entropy : 1.72
[episode 5472] episode length : 165, slowdown : 7.04, rew_sum : -234.23, mean entropy : 1.72
[episode 5473] episode length : 131, slowdown : 4.47, rew_sum : -127.05, mean entropy : 1.72
[episode 5474] episode length : 134, slowdown : 4.48, rew_sum : -111.88, mean entropy : 1.72
[episode 5475] episode length : 140, slowdown : 4.41, rew_sum : -123.64, mean entropy : 1.71
[episode 5476] episode length : 145, slowdown : 4.53, rew_sum : -142.84, mean entropy : 1.72
[episode 5477] episode length : 146, slowdown : 4.39, rew_sum : -128.74, mean entropy : 1.72
[episode 5478] episode length : 147, slowdown : 4.48, rew_sum : -116.90, mean entropy : 1.72
[episode 5479] episode length : 399, slowdown : 6.57, rew_sum : -718.09, mean entropy : 1.75
[episode 5480] episode length : 399, slowdown : 7.02, rew_sum : -541.99, mean entropy : 1.73
[episode 5481] episode length : 399, slowdown : 7.02, rew_sum : -575.84, mean entropy : 1.73
[episode 5482] episode length : 399, slowdown : 7.24, rew_sum : -977.87, mean entropy : 1.76
[episode 5483] episode length : 399, slowdown : 6.53, rew_sum : -827.10, mean entropy : 1.74
[episode 5484] episode length : 399, slowdown : 7.71, rew_sum : -675.21, mean entropy : 1.75
[episode 5485] episode length : 399, slowdown : 7.16, rew_sum : -930.08, mean entropy : 1.75
[episode 5486] episode length : 399, slowdown : 7.60, rew_sum : -399.42, mean entropy : 1.71
[episode 5487] episode length : 399, slowdown : 7.15, rew_sum : -984.34, mean entropy : 1.77
[episode 5488] episode length : 399, slowdown : 8.03, rew_sum : -339.69, mean entropy : 1.73
[episode 5489] episode length : 399, slowdown : 8.42, rew_sum : -690.76, mean entropy : 1.72
[episode 5490] episode length : 399, slowdown : 6.63, rew_sum : -918.28, mean entropy : 1.76
[episode 5491] episode length : 399, slowdown : 7.17, rew_sum : -374.29, mean entropy : 1.70
[episode 5492] episode length : 399, slowdown : 8.44, rew_sum : -433.54, mean entropy : 1.71
[episode 5493] episode length : 399, slowdown : 7.80, rew_sum : -929.43, mean entropy : 1.73
[episode 5494] episode length : 399, slowdown : 6.86, rew_sum : -560.98, mean entropy : 1.74
[episode 5495] episode length : 399, slowdown : 7.87, rew_sum : -996.98, mean entropy : 1.75
[episode 5496] episode length : 399, slowdown : 7.73, rew_sum : -685.19, mean entropy : 1.74
[episode 5497] episode length : 399, slowdown : 8.59, rew_sum : -584.42, mean entropy : 1.71
[episode 5498] episode length : 399, slowdown : 6.81, rew_sum : -563.49, mean entropy : 1.73
[episode 5499] episode length : 399, slowdown : 8.03, rew_sum : -594.64, mean entropy : 1.73
[test res at 5499 ]	Avg slowdown of test dataset: 5.05, Avg entropy 1.71
[episode 5500] episode length : 399, slowdown : 6.52, rew_sum : -349.50, mean entropy : 1.69
[episode 5501] episode length : 399, slowdown : 8.42, rew_sum : -643.04, mean entropy : 1.72
[episode 5502] episode length : 399, slowdown : 6.93, rew_sum : -546.99, mean entropy : 1.71
[episode 5503] episode length : 399, slowdown : 8.07, rew_sum : -509.96, mean entropy : 1.74
[episode 5504] episode length : 399, slowdown : 6.24, rew_sum : -917.22, mean entropy : 1.75
[episode 5505] episode length : 399, slowdown : 6.10, rew_sum : -549.81, mean entropy : 1.71
[episode 5506] episode length : 399, slowdown : 7.93, rew_sum : -1183.47, mean entropy : 1.74
[episode 5507] episode length : 399, slowdown : 7.73, rew_sum : -341.32, mean entropy : 1.73
[episode 5508] episode length : 399, slowdown : 7.06, rew_sum : -727.15, mean entropy : 1.73
[episode 5509] episode length : 399, slowdown : 7.38, rew_sum : -315.64, mean entropy : 1.72
[episode 5510] episode length : 399, slowdown : 7.25, rew_sum : -765.98, mean entropy : 1.73
[episode 5511] episode length : 399, slowdown : 7.53, rew_sum : -996.91, mean entropy : 1.77
[episode 5512] episode length : 399, slowdown : 6.12, rew_sum : -814.09, mean entropy : 1.74
[episode 5513] episode length : 399, slowdown : 6.74, rew_sum : -285.70, mean entropy : 1.74
[episode 5514] episode length : 399, slowdown : 7.75, rew_sum : -995.93, mean entropy : 1.75
[episode 5515] episode length : 399, slowdown : 7.76, rew_sum : -621.03, mean entropy : 1.74
[episode 5516] episode length : 399, slowdown : 7.57, rew_sum : -695.93, mean entropy : 1.75
[episode 5517] episode length : 399, slowdown : 7.65, rew_sum : -485.25, mean entropy : 1.72
[episode 5518] episode length : 399, slowdown : 7.43, rew_sum : -316.51, mean entropy : 1.73
[episode 5519] episode length : 399, slowdown : 7.93, rew_sum : -402.11, mean entropy : 1.69
[episode 5520] episode length : 399, slowdown : 6.77, rew_sum : -541.28, mean entropy : 1.72
[episode 5521] episode length : 169, slowdown : 8.37, rew_sum : -336.79, mean entropy : 1.70
[episode 5522] episode length : 131, slowdown : 3.00, rew_sum : -87.61, mean entropy : 1.71
[episode 5523] episode length : 159, slowdown : 4.69, rew_sum : -157.87, mean entropy : 1.70
[episode 5524] episode length : 157, slowdown : 5.00, rew_sum : -154.91, mean entropy : 1.70
[episode 5525] episode length : 131, slowdown : 4.61, rew_sum : -120.45, mean entropy : 1.71
[episode 5526] episode length : 157, slowdown : 5.70, rew_sum : -206.76, mean entropy : 1.71
[episode 5527] episode length : 137, slowdown : 3.69, rew_sum : -118.65, mean entropy : 1.72
[episode 5528] episode length : 163, slowdown : 6.28, rew_sum : -239.81, mean entropy : 1.71
[episode 5529] episode length : 399, slowdown : 4.88, rew_sum : -443.66, mean entropy : 1.72
[episode 5530] episode length : 399, slowdown : 6.67, rew_sum : -643.97, mean entropy : 1.72
[episode 5531] episode length : 399, slowdown : 6.09, rew_sum : -731.56, mean entropy : 1.74
[episode 5532] episode length : 399, slowdown : 4.49, rew_sum : -282.12, mean entropy : 1.71
[episode 5533] episode length : 399, slowdown : 6.05, rew_sum : -270.33, mean entropy : 1.69
[episode 5534] episode length : 399, slowdown : 5.68, rew_sum : -313.63, mean entropy : 1.71
[episode 5535] episode length : 399, slowdown : 6.90, rew_sum : -456.25, mean entropy : 1.75
[episode 5536] episode length : 399, slowdown : 7.21, rew_sum : -660.75, mean entropy : 1.73
[episode 5537] episode length : 399, slowdown : 5.73, rew_sum : -314.93, mean entropy : 1.71
[episode 5538] episode length : 399, slowdown : 5.94, rew_sum : -623.41, mean entropy : 1.72
[episode 5539] episode length : 399, slowdown : 4.72, rew_sum : -746.63, mean entropy : 1.72
[episode 5540] episode length : 167, slowdown : 5.59, rew_sum : -162.99, mean entropy : 1.70
[episode 5541] episode length : 134, slowdown : 4.06, rew_sum : -121.78, mean entropy : 1.71
[episode 5542] episode length : 136, slowdown : 4.73, rew_sum : -141.82, mean entropy : 1.71
[episode 5543] episode length : 151, slowdown : 4.67, rew_sum : -150.82, mean entropy : 1.71
[episode 5544] episode length : 134, slowdown : 5.12, rew_sum : -144.40, mean entropy : 1.71
[episode 5545] episode length : 158, slowdown : 5.96, rew_sum : -178.93, mean entropy : 1.71
[episode 5546] episode length : 123, slowdown : 2.74, rew_sum : -65.83, mean entropy : 1.72
[episode 5547] episode length : 159, slowdown : 3.68, rew_sum : -92.60, mean entropy : 1.71
[episode 5548] episode length : 146, slowdown : 4.76, rew_sum : -147.42, mean entropy : 1.71
[episode 5549] episode length : 145, slowdown : 5.31, rew_sum : -149.99, mean entropy : 1.71
[test res at 5549 ]	Avg slowdown of test dataset: 4.94, Avg entropy 1.71
[episode 5550] episode length : 138, slowdown : 5.03, rew_sum : -132.39, mean entropy : 1.71
[episode 5551] episode length : 193, slowdown : 4.67, rew_sum : -147.56, mean entropy : 1.71
[episode 5552] episode length : 128, slowdown : 5.74, rew_sum : -169.39, mean entropy : 1.71
[episode 5553] episode length : 142, slowdown : 4.58, rew_sum : -123.73, mean entropy : 1.71
[episode 5554] episode length : 145, slowdown : 3.55, rew_sum : -110.18, mean entropy : 1.71
[episode 5555] episode length : 175, slowdown : 5.28, rew_sum : -180.40, mean entropy : 1.70
[episode 5556] episode length : 399, slowdown : 5.61, rew_sum : -189.03, mean entropy : 1.75
[episode 5557] episode length : 399, slowdown : 6.24, rew_sum : -276.95, mean entropy : 1.70
[episode 5558] episode length : 399, slowdown : 6.21, rew_sum : -454.19, mean entropy : 1.71
[episode 5559] episode length : 399, slowdown : 6.95, rew_sum : -328.81, mean entropy : 1.66
[episode 5560] episode length : 399, slowdown : 5.32, rew_sum : -431.39, mean entropy : 1.71
[episode 5561] episode length : 399, slowdown : 5.96, rew_sum : -270.96, mean entropy : 1.71
[episode 5562] episode length : 180, slowdown : 5.60, rew_sum : -169.12, mean entropy : 1.71
[episode 5563] episode length : 399, slowdown : 6.60, rew_sum : -315.59, mean entropy : 1.70
[episode 5564] episode length : 144, slowdown : 6.12, rew_sum : -208.16, mean entropy : 1.71
[episode 5565] episode length : 130, slowdown : 2.98, rew_sum : -69.65, mean entropy : 1.72
[episode 5566] episode length : 141, slowdown : 6.33, rew_sum : -203.61, mean entropy : 1.71
[episode 5567] episode length : 183, slowdown : 5.76, rew_sum : -189.93, mean entropy : 1.71
[episode 5568] episode length : 154, slowdown : 8.42, rew_sum : -294.97, mean entropy : 1.71
[episode 5569] episode length : 141, slowdown : 5.30, rew_sum : -164.58, mean entropy : 1.71
[episode 5570] episode length : 137, slowdown : 5.95, rew_sum : -172.53, mean entropy : 1.71
[episode 5571] episode length : 128, slowdown : 5.09, rew_sum : -127.30, mean entropy : 1.72
[episode 5572] episode length : 158, slowdown : 3.57, rew_sum : -118.30, mean entropy : 1.72
[episode 5573] episode length : 137, slowdown : 5.64, rew_sum : -171.73, mean entropy : 1.72
[episode 5574] episode length : 399, slowdown : 6.30, rew_sum : -898.61, mean entropy : 1.72
[episode 5575] episode length : 399, slowdown : 6.29, rew_sum : -397.96, mean entropy : 1.73
[episode 5576] episode length : 399, slowdown : 5.85, rew_sum : -858.31, mean entropy : 1.78
[episode 5577] episode length : 399, slowdown : 6.07, rew_sum : -784.23, mean entropy : 1.75
[episode 5578] episode length : 399, slowdown : 6.02, rew_sum : -879.59, mean entropy : 1.72
[episode 5579] episode length : 399, slowdown : 7.26, rew_sum : -1073.56, mean entropy : 1.78
[episode 5580] episode length : 399, slowdown : 6.16, rew_sum : -980.69, mean entropy : 1.77
[episode 5581] episode length : 399, slowdown : 6.46, rew_sum : -1021.13, mean entropy : 1.76
[episode 5582] episode length : 399, slowdown : 7.43, rew_sum : -1337.04, mean entropy : 1.72
[episode 5583] episode length : 399, slowdown : 7.21, rew_sum : -1041.69, mean entropy : 1.77
[episode 5584] episode length : 399, slowdown : 6.51, rew_sum : -602.34, mean entropy : 1.59
[episode 5585] episode length : 399, slowdown : 5.63, rew_sum : -847.07, mean entropy : 1.76
[episode 5586] episode length : 399, slowdown : 6.65, rew_sum : -610.58, mean entropy : 1.76
[episode 5587] episode length : 399, slowdown : 6.93, rew_sum : -585.10, mean entropy : 1.72
[episode 5588] episode length : 399, slowdown : 6.09, rew_sum : -553.96, mean entropy : 1.73
[episode 5589] episode length : 399, slowdown : 6.03, rew_sum : -1161.00, mean entropy : 1.77
[episode 5590] episode length : 399, slowdown : 6.04, rew_sum : -538.22, mean entropy : 1.72
[episode 5591] episode length : 399, slowdown : 7.42, rew_sum : -1027.58, mean entropy : 1.73
[episode 5592] episode length : 399, slowdown : 6.69, rew_sum : -508.84, mean entropy : 1.76
[episode 5593] episode length : 399, slowdown : 8.63, rew_sum : -900.68, mean entropy : 1.76
[episode 5594] episode length : 399, slowdown : 5.75, rew_sum : -643.01, mean entropy : 1.72
[episode 5595] episode length : 399, slowdown : 7.10, rew_sum : -381.97, mean entropy : 1.70
[episode 5596] episode length : 399, slowdown : 6.95, rew_sum : -519.76, mean entropy : 1.76
[episode 5597] episode length : 399, slowdown : 6.63, rew_sum : -296.79, mean entropy : 1.75
[episode 5598] episode length : 399, slowdown : 6.60, rew_sum : -1025.12, mean entropy : 1.76
[episode 5599] episode length : 399, slowdown : 6.12, rew_sum : -868.18, mean entropy : 1.76
[test res at 5599 ]	Avg slowdown of test dataset: 5.07, Avg entropy 1.72
[episode 5600] episode length : 399, slowdown : 6.48, rew_sum : -888.64, mean entropy : 1.75
[episode 5601] episode length : 399, slowdown : 6.95, rew_sum : -897.78, mean entropy : 1.76
[episode 5602] episode length : 399, slowdown : 6.38, rew_sum : -863.03, mean entropy : 1.75
[episode 5603] episode length : 399, slowdown : 5.86, rew_sum : -544.54, mean entropy : 1.71
[episode 5604] episode length : 399, slowdown : 5.42, rew_sum : -839.05, mean entropy : 1.75
[episode 5605] episode length : 399, slowdown : 7.20, rew_sum : -1055.13, mean entropy : 1.77
[episode 5606] episode length : 399, slowdown : 6.33, rew_sum : -709.35, mean entropy : 1.73
[episode 5607] episode length : 399, slowdown : 6.28, rew_sum : -560.61, mean entropy : 1.71
[episode 5608] episode length : 170, slowdown : 6.57, rew_sum : -264.05, mean entropy : 1.69
[episode 5609] episode length : 136, slowdown : 3.10, rew_sum : -77.44, mean entropy : 1.71
[episode 5610] episode length : 160, slowdown : 7.58, rew_sum : -219.89, mean entropy : 1.71
[episode 5611] episode length : 399, slowdown : 7.53, rew_sum : -427.97, mean entropy : 1.77
[episode 5612] episode length : 399, slowdown : 7.77, rew_sum : -421.71, mean entropy : 1.71
[episode 5613] episode length : 399, slowdown : 6.65, rew_sum : -662.23, mean entropy : 1.74
[episode 5614] episode length : 399, slowdown : 7.72, rew_sum : -300.22, mean entropy : 1.76
[episode 5615] episode length : 162, slowdown : 6.37, rew_sum : -235.75, mean entropy : 1.71
[episode 5616] episode length : 164, slowdown : 5.37, rew_sum : -182.61, mean entropy : 1.72
[episode 5617] episode length : 133, slowdown : 3.44, rew_sum : -110.99, mean entropy : 1.72
[episode 5618] episode length : 142, slowdown : 4.23, rew_sum : -127.02, mean entropy : 1.71
[episode 5619] episode length : 131, slowdown : 3.67, rew_sum : -100.17, mean entropy : 1.72
[episode 5620] episode length : 143, slowdown : 5.24, rew_sum : -167.68, mean entropy : 1.71
[episode 5621] episode length : 134, slowdown : 6.57, rew_sum : -223.29, mean entropy : 1.71
[episode 5622] episode length : 136, slowdown : 6.58, rew_sum : -171.16, mean entropy : 1.72
[episode 5623] episode length : 130, slowdown : 3.68, rew_sum : -104.67, mean entropy : 1.72
[episode 5624] episode length : 151, slowdown : 2.22, rew_sum : -57.63, mean entropy : 1.72
[episode 5625] episode length : 143, slowdown : 5.77, rew_sum : -190.50, mean entropy : 1.72
[episode 5626] episode length : 153, slowdown : 5.51, rew_sum : -154.41, mean entropy : 1.72
[episode 5627] episode length : 139, slowdown : 4.69, rew_sum : -134.27, mean entropy : 1.72
[episode 5628] episode length : 135, slowdown : 5.48, rew_sum : -154.96, mean entropy : 1.72
[episode 5629] episode length : 148, slowdown : 5.25, rew_sum : -168.57, mean entropy : 1.72
[episode 5630] episode length : 143, slowdown : 5.26, rew_sum : -174.58, mean entropy : 1.72
[episode 5631] episode length : 138, slowdown : 4.91, rew_sum : -166.86, mean entropy : 1.72
[episode 5632] episode length : 138, slowdown : 5.23, rew_sum : -146.40, mean entropy : 1.72
[episode 5633] episode length : 158, slowdown : 5.73, rew_sum : -177.60, mean entropy : 1.72
[episode 5634] episode length : 145, slowdown : 5.62, rew_sum : -157.46, mean entropy : 1.71
[episode 5635] episode length : 178, slowdown : 6.23, rew_sum : -212.77, mean entropy : 1.71
[episode 5636] episode length : 142, slowdown : 4.15, rew_sum : -117.78, mean entropy : 1.72
[episode 5637] episode length : 126, slowdown : 2.75, rew_sum : -65.91, mean entropy : 1.72
[episode 5638] episode length : 141, slowdown : 5.51, rew_sum : -159.66, mean entropy : 1.72
[episode 5639] episode length : 399, slowdown : 4.05, rew_sum : -312.83, mean entropy : 1.74
[episode 5640] episode length : 166, slowdown : 4.94, rew_sum : -163.55, mean entropy : 1.72
[episode 5641] episode length : 179, slowdown : 6.42, rew_sum : -206.72, mean entropy : 1.72
[episode 5642] episode length : 399, slowdown : 7.19, rew_sum : -370.54, mean entropy : 1.72
[episode 5643] episode length : 148, slowdown : 6.93, rew_sum : -223.08, mean entropy : 1.72
[episode 5644] episode length : 142, slowdown : 3.23, rew_sum : -90.41, mean entropy : 1.72
[episode 5645] episode length : 125, slowdown : 5.19, rew_sum : -134.81, mean entropy : 1.72
[episode 5646] episode length : 399, slowdown : 4.44, rew_sum : -563.84, mean entropy : 1.74
[episode 5647] episode length : 399, slowdown : 5.54, rew_sum : -433.95, mean entropy : 1.75
[episode 5648] episode length : 399, slowdown : 5.02, rew_sum : -448.98, mean entropy : 1.76
[episode 5649] episode length : 399, slowdown : 5.65, rew_sum : -412.09, mean entropy : 1.75
[test res at 5649 ]	Avg slowdown of test dataset: 5.09, Avg entropy 1.72
[episode 5650] episode length : 399, slowdown : 5.89, rew_sum : -758.47, mean entropy : 1.77
[episode 5651] episode length : 399, slowdown : 5.01, rew_sum : -242.22, mean entropy : 1.71
[episode 5652] episode length : 158, slowdown : 5.66, rew_sum : -160.04, mean entropy : 1.72
[episode 5653] episode length : 141, slowdown : 2.95, rew_sum : -83.57, mean entropy : 1.72
[episode 5654] episode length : 125, slowdown : 4.35, rew_sum : -91.33, mean entropy : 1.72
[episode 5655] episode length : 173, slowdown : 5.51, rew_sum : -194.04, mean entropy : 1.72
[episode 5656] episode length : 133, slowdown : 6.50, rew_sum : -203.06, mean entropy : 1.72
[episode 5657] episode length : 154, slowdown : 4.25, rew_sum : -123.28, mean entropy : 1.72
[episode 5658] episode length : 164, slowdown : 4.60, rew_sum : -161.04, mean entropy : 1.72
[episode 5659] episode length : 181, slowdown : 5.40, rew_sum : -172.98, mean entropy : 1.72
[episode 5660] episode length : 155, slowdown : 4.80, rew_sum : -179.10, mean entropy : 1.72
[episode 5661] episode length : 125, slowdown : 4.44, rew_sum : -102.51, mean entropy : 1.73
[episode 5662] episode length : 184, slowdown : 4.57, rew_sum : -165.28, mean entropy : 1.73
[episode 5663] episode length : 169, slowdown : 7.13, rew_sum : -263.79, mean entropy : 1.73
[episode 5664] episode length : 135, slowdown : 4.82, rew_sum : -135.87, mean entropy : 1.73
[episode 5665] episode length : 143, slowdown : 5.41, rew_sum : -158.35, mean entropy : 1.73
[episode 5666] episode length : 141, slowdown : 8.09, rew_sum : -258.87, mean entropy : 1.72
[episode 5667] episode length : 399, slowdown : 8.70, rew_sum : -859.79, mean entropy : 1.76
[episode 5668] episode length : 399, slowdown : 6.54, rew_sum : -372.80, mean entropy : 1.72
[episode 5669] episode length : 186, slowdown : 7.37, rew_sum : -273.83, mean entropy : 1.72
[episode 5670] episode length : 138, slowdown : 3.92, rew_sum : -121.90, mean entropy : 1.73
[episode 5671] episode length : 162, slowdown : 6.97, rew_sum : -229.89, mean entropy : 1.73
[episode 5672] episode length : 150, slowdown : 5.41, rew_sum : -173.47, mean entropy : 1.73
[episode 5673] episode length : 167, slowdown : 3.29, rew_sum : -82.30, mean entropy : 1.72
[episode 5674] episode length : 146, slowdown : 4.33, rew_sum : -131.81, mean entropy : 1.72
[episode 5675] episode length : 142, slowdown : 4.22, rew_sum : -123.96, mean entropy : 1.72
[episode 5676] episode length : 144, slowdown : 5.13, rew_sum : -153.96, mean entropy : 1.72
[episode 5677] episode length : 170, slowdown : 4.82, rew_sum : -178.78, mean entropy : 1.73
[episode 5678] episode length : 154, slowdown : 3.77, rew_sum : -105.95, mean entropy : 1.73
[episode 5679] episode length : 141, slowdown : 4.16, rew_sum : -129.03, mean entropy : 1.73
[episode 5680] episode length : 169, slowdown : 6.44, rew_sum : -212.59, mean entropy : 1.73
[episode 5681] episode length : 137, slowdown : 4.40, rew_sum : -124.19, mean entropy : 1.73
